SE_A10002B_002	837	9,715	28,774	280	312,521
SE_A10002B_003	837	8,296	21,894	357	244,127
SE_A10002B_004	837	5,037	11,662	123	128,213
SE_A10002B_005	837	4,180	9,509	255	105,607
SE_A10002B_006	837	2,411	5,505	0	61,165
SE_A10002B_007	837	1,116	2,498	0	29,418
SE_A10002B_008	837	854.7	1,888	0	23,166
SE_A10022_001	837	63,234	131,184	13,733	1.382e+06
SE_A10022_002	837	22,517	41,017	5,713	442,010
SE_A10022_003	837	20,209	36,467	5,046	398,952
SE_A10022_004	837	4,356	8,137	520	86,499
SE_A10022_005	837	4,326	7,949	221	93,338
SE_A10022_006	837	11,527	20,568	2,784	219,940
SE_A10022_007	837	2,308	4,668	0	53,733
SE_A10022_008	837	40,717	91,036	4,463	994,290
SE_A10005B_001	837	31,609	80,857	2,803	884,311
SE_A10005B_002	837	11,460	25,032	1,058	273,434
SE_A10005B_003	837	10,494	22,673	1,058	246,852
SE_A10005B_004	837	2,512	5,217	0	56,611
SE_A10005B_005	837	2,566	5,578	27	62,495
SE_A10005B_006	837	5,416	12,015	575	133,137
SE_A10005B_007	837	966.1	2,404	0	28,643
SE_A10005B_008	837	20,149	56,501	1,606	634,764
SE_A10009_001	837	63,234	131,184	13,733	1.382e+06
SE_A10009_002	837	22,785	41,492	5,713	448,766
SE_A10009_003	837	22,619	41,214	5,713	444,850
SE_A10009_004	837	14,964	25,579	3,813	276,971
SE_A10009_005	837	7,655	15,943	530	178,596
SE_A10009_006	837	2,114	4,456	35	49,310
SE_A10009_007	837	5,541	11,521	315	130,277
SE_A10009_008	837	166.8	313.4	0	3,916
SE_A10009_009	837	106.8	213.9	0	2,775
SE_A10009_010	837	59.98	128.4	0	1,398
SE_A10009_011	837	40,448	90,582	4,326	990,888
SE_A10009_012	837	19,527	37,642	2,668	428,103
SE_A10009_013	837	14,440	26,003	1,528	287,846
SE_A10009_014	837	5,087	11,833	333	140,257
SE_A10009_015	837	1,766	4,211	42	50,490
SE_A10009_016	837	3,321	7,649	239	90,247
SE_A10009_017	837	20,921	53,351	1,336	562,785
SE_A10009_018	837	10,037	26,700	148	278,989
SE_A10009_019	837	10,884	26,688	650	283,796
SE_A10010_002	837	38,950	75,137	2,520	773,902
SE_A03001B_002	837	17,773	41,771	916	453,918
SE_A03001B_010	837	11,093	31,977	308	364,015
SE_A10023_002	837	18,597	45,018	1,435	508,869
SE_A10023_003	837	44,637	88,755	641	875,381
SE_A10020_002	837	2,392	5,665	34	60,222
SE_A10020_003	837	11,189	25,530	680	262,650
SE_A10020_004	837	13,380	28,111	2,640	307,221
SE_A10020_005	837	13,355	26,603	2,726	282,155
SE_A10020_006	837	5,800	11,561	690	128,562
SE_A10020_007	837	4,898	9,911	243	115,682
SE_A10020_008	837	6,669	13,407	555	166,591
SE_A10020_009	837	3,845	7,799	145	83,208
SE_A10020_010	837	1,704	3,543	0	40,582
SE_A01003B_002	837	2,196	5,370	0	57,656
SE_A01003B_003	837	8,435	21,754	208	229,383
SE_A01003B_004	837	7,458	18,988	395	199,007
SE_A01003B_005	837	5,798	14,853	175	169,241
SE_A01003B_006	837	2,125	5,709	43	68,162
SE_A01003B_007	837	1,678	4,591	0	58,343
SE_A01003B_008	837	2,106	5,728	0	73,453
SE_A01003B_009	837	1,200	3,164	0	34,697
SE_A01003B_010	837	614.3	1,402	0	16,806
SE_A10003_001	837	3.096	0.517	1.810	4.770
SE_A10003B_001	837	3.040	0.560	1.580	4.540
SE_A11001_002	837	58,758	136,958	10,460	1.522e+06
SE_A11001_003	837	68,505	122,815	16,963	1.290e+06
SE_A11001_004	837	3,615	8,682	157	102,599
SE_A11001_005	837	7,527	14,775	1,131	158,769
SE_A11001_006	837	14,192	26,535	1,613	272,139
aggIncome	837	5.458e+09	1.124e+10	5.397e+08	1.330e+11
medIncome	837	47,318	16,621	19,355	137,024
SE_A14021_001	837	1.327e+09	3.606e+09	2.886e+07	4.146e+10
SE_A14023_001	837	5.718e+09	1.183e+10	5.949e+08	1.400e+11
aggIncomeWhite	837	3.724e+09	7.756e+09	1.395e+08	8.895e+10
aggIncomeLatino	837	1.267e+09	2.744e+09	8.952e+07	3.753e+10
SE_A10011_002	837	52,142	108,640	11,651	1.153e+06
SE_A10011_003	837	11,091	22,756	945	243,822
SE_A10019_002	837	49,539	100,994	10,820	1.063e+06
SE_A10019_003	837	13,695	30,424	1,386	330,518
SE_A10016_002	837	8,789	23,117	1,146	270,875
SE_A10016_003	837	54,444	108,370	11,964	1.121e+06
SE_A10012_002	837	13,153	26,328	248	257,766
SE_A10012_003	837	50,081	106,000	7,552	1.148e+06
SE_A10017_002	837	14,742	27,903	1,845	316,077
SE_A10017_003	837	48,491	103,447	11,247	1.069e+06
SE_A10018_002	837	3,772	8,618	72	95,961
SE_A10018_003	837	59,461	122,827	12,196	1.286e+06
SE_A10014_002	837	2,321	5,371	0	65,522
SE_A10014_003	837	60,912	126,117	12,138	1.335e+06
SE_A10015_002	837	8,748	13,717	814	134,670
SE_A10015_003	837	54,486	117,899	12,661	1.257e+06
SE_A10013_002	837	7,526	14,003	852	172,238
SE_A10013_003	837	55,708	117,685	11,593	1.280e+06
incomePC	837	29,561	11,963	9,104	91,159
SE_A14026_001	837	28,924	9,575	12,390	68,317
SE_A14026_002	837	53,600	17,251	24,020	131,690
SE_A14026_003	837	82,050	24,863	36,714	196,195
SE_A14026_004	837	125,337	37,029	54,478	258,215
SE_A14026_005	837	200,332	48,302	92,911	702,742
meanQ1Inc	837	15,971	5,370	4,260	39,352
meanQ2Inc	837	41,075	13,388	18,653	99,849
meanQ3Inc	837	67,152	20,997	30,106	163,139
meanQ4Inc	837	101,449	30,311	44,835	234,102
meanQ5Inc	837	199,383	69,019	84,283	579,751
mean5pInc	837	321,387	131,285	125,111	1.114e+06
SE_A14025_001	837	3.808	0.781	1.390	6.300
SE_A14025_002	837	9.681	1.176	5.930	13.20
SE_A14025_003	837	15.82	1.226	11.47	18.60
SE_A14025_004	837	23.95	1.010	19.60	26.73
SE_A14025_005	837	46.74	3.621	38.72	59.45
SE_A14025_006	837	18.69	2.995	12.72	30.60
gini	837	0.430	0.0409	0.329	0.562
SE_A10060_001	837	63,234	131,184	13,733	1.382e+06
SE_A10060_002	837	31,624	51,404	4,564	509,223
SE_A10060_003	837	31,609	80,857	2,803	884,311
SE_A10044_001	837	67,733	141,212	14,259	1.503e+06
SE_A10044_002	837	63,234	131,184	13,733	1.382e+06
SE_A10044_003	837	4,500	10,264	85	120,393
SE_A10032_002	837	39,608	64,870	9,324	651,446
SE_A10032_003	837	34,593	55,581	8,080	559,550
SE_A10032_004	837	5,015	10,337	69	91,896
SE_A10032_005	837	1,919	5,385	0	45,061
SE_A10032_006	837	4,405	9,268	97	94,650
SE_A10032_007	837	5,115	12,821	99	130,743
SE_A10032_008	837	4,558	13,555	0	146,128
SE_A10032_009	837	4,477	17,825	0	197,922
SE_A10032_010	837	6,072	19,831	0	233,940
SE_A10032_011	837	1,532	1,745	0	11,772
SE_A10032_012	837	46.05	104.4	0	1,120
SE_A10050_002	837	2,793	11,897	0	142,831
SE_A10050_003	837	10,420	32,248	312	350,902
SE_A10050_004	837	18,091	41,322	1,876	437,230
SE_A10050_005	837	19,403	31,016	3,279	316,153
SE_A10050_006	837	9,989	13,733	347	125,930
SE_A10050_007	837	2,537	4,102	0	41,120
SE_A10042B_002	837	2,609	11,464	0	137,934
SE_A10042B_003	837	9,557	30,059	209	328,041
SE_A10042B_004	837	12,007	28,320	724	311,886
SE_A10042B_005	837	5,415	9,258	380	99,822
SE_A10042B_006	837	1,659	2,510	0	24,152
SE_A10042B_007	837	361.5	666.6	0	6,619
SE_A10057_001	837	1,973	12.33	1,939	2,001
medianHomeValue	837	485,569	231,882	112,900	2.000e+06
SE_A18003_001	837	33.60	4.191	21.70	49.60
aggRent	837	4.214e+07	1.071e+08	4.150e+06	1.371e+09
move2005p	837	1,406	393.3	756	3,324
move2000t04	837	1,289	357.8	640	3,058
SE_A10037_001	837	24.75	3.301	16.60	37.10
SE_A10037_002	837	28.55	3.755	20	44.40
SE_A10037_003	837	11.04	1.775	6.700	19.70
SE_A10027_002	837	180.2	375.8	0	4,382
SE_A10027_003	837	556.6	914.4	0	10,053
SE_A10027_004	837	1,660	3,367	0	35,470
SE_A10027_005	837	1,706	2,984	64	34,662
SE_A10027_006	837	1,771	3,421	0	43,420
SE_A10027_007	837	1,871	4,040	93	59,015
SE_A10027_008	837	2,060	5,105	64	81,622
SE_A10027_009	837	2,464	6,412	114	92,537
SE_A10027_010	837	2,888	7,354	77	96,284
SE_A10027_011	837	3,161	7,900	61	91,376
SE_A10027_012	837	14,379	31,586	953	357,699
SE_A10027_013	837	10,768	20,946	1,507	270,504
SE_A10027_014	837	14,987	31,414	702	353,979
SE_A10027_015	837	2,119	6,715	0	117,604
SE_A13003A_001	837	45,678	84,194	11,452	945,831
SE_A13003A_002	837	9,684	24,467	55	289,822
SE_A13003A_003	837	35,994	60,827	10,086	685,418
SE_A13003B_001	837	121,114	247,060	32,042	2.622e+06
SE_A13003B_002	837	16,862	43,507	651	523,603
SE_A13003B_003	837	104,252	204,728	26,821	2.238e+06
SE_A13003C_001	837	21,238	42,085	1,773	501,821
SE_A13003C_002	837	2,331	6,268	46	81,291
SE_A13003C_003	837	18,907	35,963	1,588	420,530
nWorkersOutside	837	83,455	170,458	18,798	1.876e+06
travel0t9	837	7,378	12,061	759	132,967
travel10t19	837	23,912	42,420	2,868	414,990
travel20t29	837	17,404	36,483	1,540	356,687
travel30t39	837	15,230	37,694	825	445,196
travel40t59	837	10,384	24,777	345	310,047
travel60t89	837	6,359	15,181	240	198,499
travel90p	837	2,788	5,605	108	74,162
SE_A09002_002	837	1,318	2,371	0	29,650
SE_A09002_003	837	16,886	27,867	2,147	286,625
SE_A09002_004	837	30,491	60,636	3,714	583,860
SE_A09002_005	837	18,697	46,200	952	556,524
SE_A09002_006	837	6,917	16,233	291	198,719
SE_A09002_007	837	6,359	15,181	240	198,499
SE_A09002_008	837	2,788	5,605	108	74,162
SE_A10030_003	837	18,945	48,075	417	533,611
SE_A10030_004	837	22,751	44,365	3,025	527,047
SE_A10030_005	837	10,941	21,733	937	432,708
SE_A10030_006	837	3,965	7,281	390	138,781
SE_A10030_007	837	1,616	2,872	0	45,340
SE_A10054B_002	837	4,773	16,310	43	164,366
SE_A10054B_003	837	13,751	37,845	680	410,344
SE_A10054B_004	837	9,683	21,843	1,047	244,892
SE_A10054B_005	837	2,435	4,742	76	63,909
SE_A10054B_006	837	696.6	1,289	0	16,471
SE_A10054B_007	837	270.9	562.0	0	5,826
SE_A16002_001	837	144,267	293,603	41,150	3.185e+06
SE_A16002_002	837	8,149	12,942	462	123,404
SE_A16002_003	837	4,558	7,465	264	71,510
SE_A16002_004	837	3,591	5,722	53	59,706
SE_A16002_005	837	136,119	282,263	40,226	3.101e+06
SE_A16002_006	837	117,951	244,840	28,590	2.630e+06
SE_A16002_007	837	18,168	37,798	1,720	470,818
SE_A06001_002	837	133,778	238,352	29,604	2.504e+06
SE_A06001_003	837	57,332	143,161	3,356	1.507e+06
SE_A06001_004	837	27,262	64,282	1,888	717,605
SE_A06001_005	837	30,070	80,130	1,399	927,913
SE_A05001_002	837	173,880	347,121	55,360	3.626e+06
SE_A05001_003	837	136,225	285,142	33,422	3.149e+06
SE_A05001_004	837	37,655	64,918	1,052	704,680
SE_A10048_001	837	63,234	131,184	13,733	1.382e+06
SE_A10048_002	837	62,903	130,246	13,606	1.374e+06
SE_A10048_003	837	62,426	128,744	13,529	1.357e+06
id	837	734.9	395.5	11	1,343
year1	837	0.143	0.351	0	1
year2	837	0.142	0.349	0	1
year3	837	0.142	0.349	0	1
year4	837	0.143	0.351	0	1
year5	837	0.142	0.349	0	1
year6	837	0.143	0.351	0	1
year7	837	0.143	0.351	0	1
pop	837	191,111	378,683	61,628	3.990e+06
pforeignBorn	837	0.273	0.107	0.0377	0.566
pHousingOwners	837	1.906	0.460	1.156	4.691
povertyR	837	0.125	0.0584	0.0141	0.317
turnoutR	837	0.623	0.156	0.196	0.928
					
Number of id	1,472	1,472	1,472	1,472	1,472
